"","x"
"294",0.193741529666384
"295",0.883775600750915
"296",0.105525519513271
"297",0.828239456090416
"298",0.595090209191616
"299",0.381474805090951
"300",0.0300707177049403
"301",0.104068857719104
"302",0.367745745101197
"303",0.702765050761398
"304",0.948755089272875
"305",0.764611213967874
"306",0.548260296750718
"307",0.489458078384265
"308",0.443383307809596
"309",0.245347057376665
"310",0.327724188435635
"311",0.418995961096678
"312",0.562853195352545
"313",0.45775094633069
"314",0.752495041384155
"315",0.333518177519212
"316",0.667315907016997
"317",0.319032679136352
"318",0.365639549116687
"319",0.580872945261829
"320",0.683996530853534
"321",0.597272186585906
"322",0.115011909628232
"323",0.360129110186486
"324",0.515036443036845
"325",0.991137299445789
"326",0.774700318081757
"327",0.437523675000164
"328",0.119404012394201
"329",0.703811981791077
"330",0.82279489451778
"331",0.26738274898397
"332",0.979398666272411
"333",0.45439779638983
"334",0.765459820781257
"335",0.874922522804849
"336",0.917422887692516
"337",0.0652204354602845
"338",0.759732610118384
"339",0.556178526590509
"340",0.201027291385383
"341",0.737922301912119
"342",0.642052710063257
"343",0.106871783283266
"344",0.277099618833358
"345",0.0532774113169582
"346",0.485585315738028
"347",0.00174501553478715
"348",0.465825120604541
"349",0.144366324759737
"350",0.622972982858304
"351",0.501580079478243
"352",0.964252093921808
"353",0.0992396645331626
"354",0.530842460022859
"355",0.904589791284788
"356",0.564145441473841
"357",1.00050723780323
"358",0.20423663304821
"359",0.300460140869466
"360",0.658039686747091
"361",0.804554766783274
"362",0.581457153647711
"363",0.205905442393416
"364",0.287583851479904
"365",0.755391627421919
"366",0.390949189947553
"367",0.315974921930443
"368",0.918526817836679
"369",0.728455817452824
"370",0
"371",0.604713615073014
"372",0.75617236002072
"373",0.613100789381556
"374",0.059947848013203
"375",0.595359878463541
"376",0.199154591009028
"377",0.212007434826375
"378",0.0349246122137491
"379",0.274808982629147
"380",0.489664033391538
"381",0.583058185371886
"382",0.256399664479324
"383",0.443844422237363
"384",0.136183205340419
"385",0.0384105026686407
"386",0.649694611480972
"387",0.38679217024409
"388",0.315408508351092
"389",0.299862552065495
"390",0.693903928611184
"391",0.0394658239841711
"392",0.669640451323408
"393",0.406746558145381
"394",0.297866877966221
"395",0.195655006731719
"396",0.360516211499003
"397",0.1482161693848
"398",0.514502196470488
"399",0.676857655105529
"400",0.247776768272004
"401",0.281288113278764
"402",0.849227566924656
"403",0.5304504052504
"404",0.0409000815344612
"405",0.372748919742628
"406",0.697687593436268
"407",1.00078910610303
"408",0.504832704382882
"409",0.166587377065524
"410",0.219339304850785
"411",0.265815624270182
"412",0.689719546328962
"413",0.805232116045552
"414",0.317546588765453
"415",0.180991820227914
"416",0.214140678174919
"417",0.0583853957241603
"418",0.78795790870851
"419",0.202012388183606
"420",0.966159315007872
"421",0.599261397892591
"422",0.540807973979151
"423",0.827330210535842
"424",0.288829104049049
"425",0.413224646126311
"426",0.732827513726585
"427",0.497241701941267
"428",0.0428262956347171
"429",0.121255987603479
"430",0.822456894254219
"431",0.643274950934109
"432",0.946061193702348
"433",0.229587907641485
"434",0.277837876333805
"435",0.498202049714279
"436",0.0439966263218862
"437",0.365008045932984
"438",0.822364658822561
"439",0.738369843171393
"440",0.692611365253148
"441",0.745273061943611
"442",0.540362959233326
"443",0.631608344957143
"444",0.981737989509786
"445",0.217484411192151
"446",0.382616138744771
"447",0.0117284912225027
"448",0.421746902620828
"449",0.973017961948915
"450",0.619122683964828
"451",0.400322394905602
"452",0.59120597919402
"453",0.430813107285899
"454",0.880481061479366
"455",0.529005053644107
"456",0.00633226693040497
"457",0.556753337036108
"458",0.120883170418399
"459",0.498283317478297
"460",0.228571161704696
"461",0.0389312501963271
"462",0.205435136553983
"463",0.537306817841377
"464",0.826735936333643
"465",0.576855303658866
"466",0.352713640841161
"467",0.575607458690853
"468",0.00893867812959168
"469",0.623200809353716
"470",0.188775926688894
"471",0.955875909802623
"472",0.845958965726934
"473",0
"474",0.383123049683239
"475",0.384886161196143
"476",0.157933549524663
"477",0.766070615048758
"478",0.852953263317682
"479",0.23960688227529
"480",0.705695100345814
"481",0.410896508239076
"482",0.562597961562191
"483",0.499749628695578
"484",0.501125976627362
"485",0.399881538208773
"486",0.214256201504786
"487",0.945989160437704
"488",0.525947024043343
"489",0.507524424931892
"490",0.760129750416936
"491",0.432608728096037
"492",0.128166897298305
"493",0.382637050059331
"494",0.48682878912979
"495",0.0303883476443411
"496",0.367986091185547
"497",0.538157300160756
"498",0.257364431444229
"499",0.748096771340411
"500",0.636934286258746
"501",0.0252648261781998
"502",0.166939517443105
"503",0.421971234317005
"504",0.351628068993518
"505",0.679682418425227
"506",0.022510181279503
"507",0.612815969384625
"508",0.217533489549099
"509",0.679839075917769
"510",0.287013827007554
"511",0.343716961672483
"512",0.464828435498069
"513",0.724016878172578
"514",0.179258321450527
"515",0.857179391465395
"516",0.41754745902848
"517",0.864788251977055
"518",0.442372032808837
"519",0.929139822002057
"520",0.170712761480928
"521",0.289763442903617
"522",0.983131783673996
"523",0.119302924749675
"524",0.0211816080482845
"525",0.192927711015105
"526",0.957428944571921
"527",0.0104949089624032
"528",0.894985895137295
"529",0.699715705606509
"530",0.864713914175504
"531",0.566925825729663
"532",0.111802848276946
"533",0.6385674566011
"534",0.923482515158259
"535",0.811119282628128
"536",0.25145375304473
"537",0.42077533125857
"538",0
"539",0.812087066837341
"540",0.411672465612903
"541",0.693890754508528
"542",0.479914802563956
"543",0.747766087347595
"544",0.826932114966646
"545",0.641221448980737
"546",0.801816457477784
"547",0.856720315434093
"548",0.470706321697277
"549",0.256795263493061
"550",1.0000336948963
"551",0.226188763483159
"552",0.587187582858599
"553",0.791638388085466
"554",0.497595814192879
"555",0.478285655100086
"556",0.6955915787596
"557",0.575273240826913
"558",0.781936783171445
"559",0.0408287460193646
"560",0.585993861784669
"561",0.426300427085165
"562",0.37781540826275
"563",0.892993018934316
"564",0.592769521524231
"565",0.853166225188041
"566",0.67876555546834
"567",0.18431822042621
"568",0.806815637739924
"569",0.575059082501242
"570",0.489843926159049
"571",0.31159074874557
"572",0.615740966573181
"573",0.992176476425404
"574",0.182334435791142
"575",0.222235319099182
"576",0.0311966784482749
"577",0.731803084807989
"578",0.869588650073094
"579",0.651971208830599
"580",0.823256266193418
"581",0.380980978014858
"582",0.125517853552729
"583",0.495893396781543
"584",0.00359532811536259
"585",0.333138682176409
"586",0.954626506827544
"587",0.964099618763314
"588",0
"589",0.410589301261034
"590",0.850388429877116
"591",0.0764972350667279
"592",0.7994757521301
"593",0.22858058759579
"594",0.371409278342642
"595",0.920961444171039
"596",0.516934072892496
"597",0.771512633030065
"598",0.155696270260913
"599",0.354829762603288
"600",0.603477111334753
"601",1.00064672328655
"602",0.493895630488367
"603",0.285969772712637
"604",0.79834073085482
"605",0.434658687554357
"606",0.787494446057121
"607",0.580116798096803
"608",0.358342394304231
"609",0.0737800782542664
"610",0.431496601866757
"611",0.980252214490155
"612",0.95546999427437
"613",0.945768185210753
"614",0.590382207918926
"615",0.488083314664022
"616",0.379767027071359
"617",0.338718710048247
"618",0.567868620019958
"619",0.780552216965149
"620",0.765151838312024
"621",0.819252780213352
"622",0.821574523966595
"623",0.234770778431095
"624",0.176917880790922
"625",0.315368641803548
"626",0.236169197119378
"627",0.709294524158922
"628",0.941907696625162
"629",0.123461491774301
"630",0.886043838717995
"631",0.497103349600321
"632",0.374633723822769
"633",0.969178719234964
"634",0.223512041611958
"635",0.193925141334766
"636",0.290776889799181
"637",0.977479606220952
"638",0.514220513900046
"639",0.258224608027194
"640",0.299366872702629
"641",0.190160269547835
"642",0.230501280763469
"643",0.692972701023232
"644",0.0999597767236058
"645",0.349098850429721
"646",0.310275165995494
"647",0.266223237458308
"648",0.134633431751736
"649",0.58632865719585
"650",0.642419133819225
"651",0.228555705294053
"652",0.823530658982376
"653",0.523873073351492
"654",0.969624364939887
"655",0.30327793123795
"656",0.663636611976516
"657",0.157847698203371
"658",0.570377555342315
"659",0.318609266720648
"660",0.247766169222863
"661",0.621149934410596
"662",0.0888329651119052
"663",0.540883967429865
"664",1.00025846489552
"665",0.337079508779518
"666",0.071561967619366
"667",0.000594489985465484
"668",0.615570508647699
"669",0.368281573609606
"670",0.414190139894974
"671",0.0976153112680192
"672",0.945691058577397
"673",0.196196809169077
"674",0.801369644657853
"675",0.321728454425273
"676",0.962689773501252
"677",0.0756325716573953
"678",0.430684273970264
"679",0.461962637335786
"680",0.492895472573496
"681",0.26326006228062
"682",0.265994551911847
"683",0.919561393385452
"684",0.446415397494185
"685",0.687827264616254
"686",0.000794138421597934
"687",0.083673381623859
"688",0.772561124448144
"689",0.110413551662561
"690",1.00056646307296
"691",0.0990906336011501
"692",0.604685715463822
"693",1.00006185453023
"694",0.862074453863891
"695",0.238862775310592
"696",0.298996819754771
"697",0.996563956060648
"698",0.507356987236147
"699",0.0345218034232579
"700",0.173048097564804
"701",0.724752664239165
"702",0.587101939424468
"703",0.895398798934973
"704",0.43423785507854
"705",0.989388781432525
"706",0.762534170943401
"707",0.826731287427871
"708",0.376380881437177
"709",0.367392506215086
"710",0.536665524398072
"711",0.489042940577549
"712",0.871770332796827
"713",0.585061487585212
"714",0.0794072131217185
"715",0.257674351429945
"716",0.546778873328952
"717",0.623676683215267
"718",0.319418672950133
"719",0.526112937971365
"720",0.107089393480366
"721",0.0193027934823685
"722",0.574714197849
"723",0.597309645059225
"724",0.99753190469968
"725",0.265310594255336
"726",0.528974029045606
"727",0.726851199979742
"728",0.312414454165189
"729",0.618109845527456
"730",0.239226377995992
"731",0.872672326029575
"732",0.626532173799205
"733",0.657896221552796
"734",0.345712644248417
"735",0.400975782319975
"736",0.862490435816744
"737",0.869265673521975
"738",0.0300671979456721
"739",0.286213304075573
"740",0.140218978973155
"741",0.574598286971042
"742",0.906440287359921
"743",0.00237136735491549
"744",0.154040900737369
"745",0.361033911916799
"746",0.363963974181925
"747",0.602161721353663
"748",0.752848755056515
"749",0.409370340929413
"750",0.809415172164307
"751",0.704431191396485
"752",0.0934492817592092
"753",0.655786689827428
"754",0.357983358365619
"755",0.0870386926799417
"756",0.140898542202249
"757",0.133082578082983
"758",0.826778868824472
"759",0.0991742977276122
"760",0.0292291222905416
"761",0.606397436709994
"762",0.0456833152181098
"763",0.0390398827651462
"764",0.609032378637859
"765",0.510656746422754
"766",0.304053751694273
"767",0.264628233818891
"768",0.35050528152456
"769",0.607266884335293
"770",0.490482858855989
"771",0.318715268472943
"772",0.299002620097699
"773",0.75785153638425
"774",0.676401298345094
"775",0.529974752248891
"776",0.904957538503249
"777",0.391470154267024
"778",0.736146906602455
"779",0.257700759391461
"780",0.337441920950038
"781",0.262761500811702
"782",0.0907739481155844
"783",0.323091511022713
"784",0.867509181891787
"785",0.386604912400604
"786",0.858118513640814
"787",0.0818132002838533
"788",0.744132826741864
"789",0.207926336067737
"790",0.465880186938987
"791",0.481328022487521
"792",0.780501551159482
"793",7.13736486970895e-06
"794",0.100830583560275
"795",0.370038781234084
"796",0.057959735260053
"797",0.91253609002782
"798",0.210965585712773
"799",0.261652572060061
"800",0.862009485993194
"801",0.489434630458504
"802",0.832445000932458
"803",0.696133588082293
"804",0.0220985632563169
"805",0.394915093313332
"806",0.257327126529686
"807",0.923707499775292
"808",0.155472599806789
"809",0.588864587697683
"810",0.621803952868046
"811",0.411538161351908
"812",0.693752022614342
"813",0.153464198359197
"814",0.150146151506216
"815",0.293754128464686
"816",0.318484215353695
"817",0.279318992212252
"818",0.110197474841126
"819",0.0320766048206166
"820",0.0245463380515041
"821",0.098956293796434
"822",0.530018331379132
"823",1.00039876658951
"824",0.755614475769793
"825",0.24983107441379
"826",0.23327435326418
"827",0.0723216893332388
"828",0.443231827529865
"829",0.397997371195319
"830",0.684354065576366
"831",0.294898967218434
"832",0.948791620643743
"833",0.325106971549113
"834",0.666351496727316
"835",0.600271148833298
"836",0.16297649707282
"837",0.765381629886957
"838",0.812302643616482
"839",0.241796333895331
"840",0.554613306031519
"841",0.464906653469195
"842",0.474906494520375
"843",0.149802974961186
"844",0.361154541187576
"845",0.29652190605762
"846",0.728139388943055
"847",0.00255933491957583
"848",0.0411624931334215
"849",0.194969909138814
"850",0.529302530119255
"851",1.00037708909695
"852",0.61617886785084
"853",0.6412674109268
"854",0.165895445392269
"855",0.502214473836529
"856",0.0460614768721447
"857",0.587533026337817
"858",0.962218685953568
"859",0
"860",0.243579135402212
"861",0.927047337965412
"862",0.202821868304426
"863",0.769502323032661
"864",0.468160051787615
"865",0.912393618072347
"866",0.750983404158984
"867",0.407197314760564
"868",0.814878439347287
"869",0.000107292740690086
"870",0.281268902739222
"871",0.317062740606806
"872",0.330378863679607
"873",0.956112364485325
"874",0.565705853790491
"875",0.484400766461289
"876",0
"877",0.674637462190207
"878",0.691011958669474
"879",0.862320840664898
"880",0.489525011496146
"881",0.506792378218995
"882",0.347749622778407
"883",0.0634697089455839
"884",0.998752049426549
"885",0.452538334257023
"886",0.575417688820722
"887",0.633126303104869
"888",0.154771801519638
"889",0.91977289877717
"890",0.235437192378837
"891",0.869677616441167
"892",0.171610182621789
"893",0.522276092314875
"894",0.43315096111672
"895",0.320467390287482
"896",0.125395887588641
"897",0.777745142866955
"898",0.294919061672896
"899",0.435403592699208
"900",0.874626685587679
"901",0.441022379161014
"902",0.72580580975738
"903",0.0320842711850417
"904",0.998885452742288
"905",0.760115135418312
"906",0.0139884187277747
"907",0.476546954936693
"908",0.745497957924409
"909",0.462028930089949
"910",0.012967379830548
"911",0.479451890285434
"912",0.209914826910189
"913",0.373916494671984
"914",0.229747751789104
"915",0.900851666198345
"916",0.264216969667326
"917",0.721621392162101
"918",0.958818602393554
"919",0.867432866428138
"920",0.587163035712442
"921",0.945148023562198
"922",0.830322596413231
"923",0.0610651645027174
"924",0.262180230420848
"925",0.220420058217872
"926",0.366337120649987
"927",0
"928",1.0006757122657
"929",0.418021552525662
"930",0.546330782695402
"931",0.234290751815055
"932",0.460185247107453
"933",0.249819115426608
"934",0.115007189840354
"935",0.669759357626936
"936",0.809224495827111
"937",0.704348746061826
"938",0.10848483266956
"939",0.262514509693441
"940",0.646137173222551
"941",0.513473438383923
"942",0.826045640598268
"943",0.508017925459117
"944",0.57217773840371
"945",0.81005228577806
"946",1.00009308652481
"947",1.00000583456138
"948",0.184364231247428
"949",0.853765260100901
"950",0.482632295266556
"951",0.0316986809568488
"952",0.881969852082527
"953",0.57364656827729
"954",0.24469663029994
"955",0.235671183506443
"956",0.853602105306833
"957",0.401679980353798
"958",0.179383326438619
"959",0.363242076421108
"960",0.100511409069429
"961",0.651628499969206
"962",0.455925575009991
"963",0.0847194846582498
"964",0.734908049327772
"965",0.390268594617338
"966",0.903849297360454
"967",0.965668576940431
"968",0.117614262725748
"969",0.4947977200555
"970",0.951304698356886
"971",0.619655290319727
"972",0.194181779297162
"973",0.062139637328624
"974",0.81768126142902
"975",0.433218509908601
"976",0.84590799319351
"977",0.765725843129059
"978",0
"979",0.497208103973836
"980",0.119159663459639
"981",0.815380346561869
"982",0.00963642141181684
"983",0.606231536948425
"984",0.855715232802336
"985",0.230068197422644
"986",0.734186944235276
"987",0.372067621028238
"988",0.569502047755288
"989",0.978065758681614
"990",0.393205255545039
"991",0.393766036214727
"992",0.444833351283589
"993",0.783882117504746
"994",0.95292735460505
"995",0.86423189892819
"996",0.832355311797846
"997",0.210459552710589
"998",0.708211777103523
"999",0.380996414228252
"1000",0.663300788577194
"1001",0.433094775227018
"1002",0.811076713164842
"1003",0.150070541201496
"1004",0.377448363478576
"1005",0.0460726169368519
"1006",0.00994952317422907
"1007",0.499449555216758
"1008",0.738436917196329
"1009",0.605830510527312
"1010",0.748463917232011
"1011",0.604877744890833
"1012",0.20638576336047
"1013",0.756148831115138
"1014",0.871019510531646
"1015",0.203730042890155
"1016",0.517926841687382
"1017",0.335139383651641
"1018",0.65616387473986
"1019",0.656430568813565
"1020",0.177277856568475
"1021",0.694847602293082
"1022",0.769498143177828
"1023",0.25054787916736
"1024",0.182089849699187
"1025",0.512545627160878
"1026",0.678092598008853
"1027",1.00058355792825
"1028",0.560348172541296
"1029",0.000249215294931542
"1030",0.766175512607674
"1031",0.0294208912800426
"1032",0.436724507267762
"1033",0.77377108838181
"1034",0.499438721569856
"1035",0.531731674356904
"1036",0.897293308088441
"1037",0.762251677612146
"1038",0.649919954097944
"1039",0.0719161305295501
"1040",0.114324372307957
"1041",0.233496750253917
"1042",0.387775951604171
"1043",0.712633878052129
"1044",0.338886238951305
"1045",0.36690665385915
"1046",0.156084161842469
"1047",0.226025837030359
"1048",0.0234190290425399
"1049",0.339199860621996
"1050",0.235462212541388
"1051",0.192495574296622
"1052",0.10498093597465
"1053",0.817987161894846
"1054",0.572230448642259
"1055",0.435474627632992
"1056",0.173125243158371
"1057",0.130037541493643
"1058",0.638967038017248
"1059",0
"1060",0.639955406343247
"1061",0.574124139918364
"1062",0.645486751343649
"1063",0.57688415940641
"1064",0.63080686381499
"1065",0.769687193963824
"1066",0.373654298821279
"1067",0.335926814335147
"1068",0.570228122638081
"1069",0.452892813341812
"1070",0.237125030226087
"1071",0.606731571508591
"1072",0.763253260473326
"1073",0.336275545588834
"1074",0.155606862069102
"1075",0.842687231969789
"1076",0.187402156728845
"1077",0.785198961871843
"1078",0.42897678186845
"1079",0.0664236952977523
"1080",0.373766659226439
"1081",0.895116884425653
"1082",0.963321447258034
"1083",0.0782669770706518
"1084",0.941964778444354
"1085",0.786625260622966
"1086",0.834807686888423
"1087",0.550669920317637
"1088",0.559519670812926
"1089",0.474533106871249
"1090",0.542099800359894
"1091",0.714487147886859
"1092",0.468402375413898
"1093",0.942152230471967
"1094",0.124208774704213
"1095",0.735446228436558
"1096",0.765369395665643
"1097",0.597734796892007
"1098",0.861794255887863
"1099",0.375153266511821
"1100",0.245648153156915
"1101",0.250574932616897
"1102",0.578230865032185
"1103",0.313832166002344
"1104",0.376419766303882
"1105",0.185879242775392
"1106",0.29917587628204
"1107",0.69832810835951
"1108",0.51655409510599
"1109",0.22625072131922
"1110",0.89101361705176
"1111",0.19640774030967
"1112",0.323106337227188
"1113",0.411048748102985
"1114",0.651462287645658
"1115",0.300116698391187
"1116",0.265267017367739
"1117",0.289739646965483
"1118",0.732444148477018
"1119",0.718268092992812
"1120",0.112865096033489
"1121",0.985622997150832
"1122",0.606789245295495
"1123",0.6924191178177
"1124",0.999559397717941
"1125",0.264942336965238
"1126",0.530373384758588
"1127",0.426336222039494
"1128",0.456874931742385
"1129",0.643391737006524
"1130",0.733209562499873
"1131",0.0800700126511063
"1132",0.156867659931555
"1133",0.223685003164045
"1134",0.404028913152034
"1135",0.0957712027656819
"1136",0.984962039036893
"1137",0.450497702363273
"1138",0.763828873499903
"1139",1.00072780941153
"1140",0.683457282827066
"1141",0.798711038859482
"1142",0.736263447405055
"1143",0.481770683911077
"1144",0.933053671027004
"1145",0.61040030326684
"1146",0.293691596202408
"1147",0.311177656297907
"1148",0.0688334041143969
"1149",0.233006569058289
"1150",0.448238057169682
"1151",0.845307040478425
"1152",0.539545076918494
"1153",0.239896189580794
"1154",0.415058395770663
"1155",0.357982427187505
"1156",0.393241442767335
"1157",0.0850393244131407
"1158",0.975957052471427
"1159",0.0232702479630486
"1160",0.48918660411068
"1161",0.398075989591806
"1162",0.731913678667977
"1163",0.00225113798171962
"1164",0.506582247490352
"1165",0.90726042740869
"1166",0.949660013107291
"1167",0.322135021367181
"1168",0.46876499086384
"1169",0.229226317340689
"1170",0.508335599600434
"1171",0.966225804254841
"1172",0.277253600169478
"1173",0.462030002135324
"1174",0.747922928205535
"1175",0.362891567239278
"1176",0.118391740251234
"1177",0.519381442924633
"1178",0.831554008594231
"1179",0.255077753289203
"1180",0.530416597161995
"1181",0.758636734961344
"1182",0.411694681807223
"1183",0.987750251037777
"1184",0
"1185",0.661535085803953
"1186",0.858067782383869
"1187",0.333822150237551
"1188",0.168452896023725
"1189",0.0942633085602782
"1190",0.733304867073954
"1191",0.904863232379021
"1192",0.232507082498702
"1193",0.648486515414707
"1194",0.299440141563423
"1195",0.359185663589394
"1196",0.604742986559673
"1197",0.856603347324533
"1198",0.270931947133495
"1199",0.328167957118042
"1200",0.547636484532911
"1201",0.877936849265447
"1202",0.611489790201152
"1203",0.369422207793867
"1204",0.610749458578653
"1205",0.646816111323754
"1206",0.128609149342659
"1207",0.420439557747513
"1208",0.37924549792247
"1209",0.772298407842515
"1210",0.20584915511354
"1211",0.00251149637906114
"1212",0.174041395742658
"1213",0.715477845527314
"1214",0.465181277139904
"1215",0.366414880743908
"1216",0.033755284808687
"1217",0.628591523653011
"1218",0.348175909423563
"1219",0.354090402236958
"1220",0.382549469689211
"1221",0.811819594985672
"1222",0.299240547041209
"1223",0.713953817428849
"1224",0.835849100215082
"1225",0.713761012657813
"1226",0.18096067038141
"1227",0.747002465108139
"1228",0.669647570682066
"1229",0.368370803091092
"1230",0.502739109365615
"1231",0.223362228627968
"1232",0.322837216281275
"1233",0.00124409526580689
"1234",0.857052661228295
"1235",0.902024712523019
"1236",0.089542566666312
"1237",0.213453545999224
"1238",0.0865022704134387
"1239",0.240988092768795
"1240",0.419248596439808
"1241",0.113698127269684
"1242",0.060267060362344
"1243",0.00202796496931717
"1244",0.634247706589052
"1245",0.089843125000203
"1246",0.411549498390534
"1247",0.670074502876106
